Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Purchase_Freq_Per_Year,Est_Tenure_Years,Total_Spend_Proxy,Promo_Reliant,Promo_Dependency_Score,Satisfaction_Flag,LoyaltyA_raw,LoyaltyB_raw,Loyalty_Tier,Value_Tier
1652,59,Male,Coat,Outerwear,80,Texas,M,Blue,Winter,3.9,No,Standard,Yes,42,Debit Card,Monthly,12,3.5,3440,1,1.0,Medium,0.8268872593775347,0.1325697436210853,Medium,Platinum
1653,65,Male,Sweater,Clothing,35,New Mexico,M,Orange,Summer,4.0,No,Next Day Air,Yes,1,Bank Transfer,Fortnightly,26,0.038461538461538464,70,1,1.0,Medium,-1.1781924445209047,-0.6469107825698253,Low,Bronze
1654,31,Male,Belt,Accessories,93,Colorado,L,Silver,Winter,3.0,No,2-Day Shipping,Yes,29,Debit Card,Bi-Weekly,26,1.1153846153846154,2790,1,1.0,Low,0.7599094040909598,-1.7621738716168922,Medium,Platinum
1655,43,Male,Belt,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Store Pickup,Yes,14,Credit Card,Quarterly,4,3.5,375,1,1.0,Low,-1.5871318154369858,-1.6892063179827672,Low,Bronze
1656,37,Male,Sweater,Clothing,81,Arizona,L,Gold,Spring,3.2,No,Next Day Air,Yes,4,PayPal,Monthly,12,0.3333333333333333,405,1,1.0,Medium,-1.8033938208814244,-1.6896659866485575,Low,Bronze
1657,21,Male,Blouse,Clothing,42,Indiana,L,Brown,Spring,2.6,No,2-Day Shipping,Yes,41,PayPal,Quarterly,4,10.0,1764,1,1.0,Low,0.2817521100101694,0.03763032342961048,Medium,Gold
1658,69,Male,Skirt,Clothing,36,Indiana,L,Turquoise,Spring,3.2,No,Store Pickup,Yes,4,Debit Card,Bi-Weekly,26,0.15384615384615385,180,1,1.0,Medium,-0.9705386750267765,-1.7373498386796684,Low,Bronze
1659,32,Male,Jewelry,Accessories,66,Alaska,S,Pink,Spring,4.1,No,Store Pickup,Yes,47,Cash,Weekly,52,0.9038461538461539,3168,1,1.0,High,3.5525630062143616,-0.27686987586788153,High,Platinum
1660,53,Male,Gloves,Accessories,37,Utah,M,Black,Fall,3.9,No,Next Day Air,Yes,44,Venmo,Annually,1,10.0,1665,1,1.0,Medium,0.3109369196783017,1.859406385033463,Medium,Gold
1661,59,Male,T-shirt,Clothing,45,Louisiana,L,Yellow,Winter,4.1,No,Standard,Yes,37,Venmo,Monthly,12,3.0833333333333335,1710,1,1.0,High,0.4807976435539875,0.3021483273670381,Medium,Gold
1662,64,Male,Gloves,Accessories,86,Iowa,S,Beige,Summer,2.7,No,2-Day Shipping,Yes,21,Debit Card,Quarterly,4,5.25,1892,1,1.0,Low,-1.1026063532840196,-1.0841521405560612,Low,Gold
1663,63,Male,Sunglasses,Accessories,24,New Mexico,M,Olive,Winter,4.6,No,Free Shipping,Yes,46,Debit Card,Fortnightly,26,1.7692307692307692,1128,1,1.0,High,1.9366140978910202,0.6537175113275558,High,Silver
1664,43,Male,Shirt,Clothing,22,Maine,XL,Gold,Summer,3.5,No,Standard,Yes,1,Cash,Bi-Weekly,26,0.038461538461538464,44,1,1.0,Medium,-1.1781924445209047,-1.3475938831866916,Low,Bronze
1665,19,Male,Handbag,Accessories,53,Minnesota,M,Purple,Spring,5.0,No,Next Day Air,Yes,35,PayPal,Weekly,52,0.6730769230769231,1908,1,1.0,High,2.7219479282378485,0.923051895488193,High,Gold
1666,40,Male,Jacket,Outerwear,41,New Mexico,L,Pink,Fall,3.4,No,Next Day Air,Yes,49,Venmo,Monthly,12,4.083333333333333,2050,1,1.0,Medium,1.311412721530501,-0.4131408378946704,High,Gold
1667,51,Male,Skirt,Clothing,64,Arkansas,M,Blue,Summer,3.1,No,Store Pickup,Yes,47,PayPal,Annually,1,10.0,3072,1,1.0,Medium,0.5185906891724302,0.7383134240464769,Medium,Platinum
1668,51,Male,Handbag,Accessories,40,Oklahoma,L,Brown,Winter,3.4,No,2-Day Shipping,Yes,24,Bank Transfer,Quarterly,4,6.0,1000,1,1.0,Medium,-0.8949525837898912,0.09605458200897948,Low,Silver
1669,66,Male,Blouse,Clothing,33,Utah,L,Charcoal,Summer,4.0,No,Standard,Yes,28,Debit Card,Fortnightly,26,1.0769230769230769,957,1,1.0,Medium,0.6906914809262503,-0.3710256386755401,Medium,Silver
1670,42,Male,T-shirt,Clothing,59,Wisconsin,L,Maroon,Winter,2.7,No,Store Pickup,Yes,22,Bank Transfer,Quarterly,4,5.5,1357,1,1.0,Low,-1.0333884301193101,-1.0177353466555852,Low,Gold
1671,22,Male,Pants,Clothing,73,Utah,L,Cyan,Fall,3.6,No,Free Shipping,Yes,20,Cash,Weekly,52,0.38461538461538464,1533,1,1.0,Medium,1.6836790807672066,-1.1154955484318898,High,Gold
1672,31,Male,Hoodie,Clothing,22,Utah,M,Olive,Winter,4.0,No,Free Shipping,Yes,25,Bank Transfer,Weekly,52,0.4807692307692308,572,1,1.0,Medium,2.0297686965907538,-0.5294041472074444,High,Bronze
1673,18,Male,Boots,Footwear,73,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,Yes,15,Venmo,Quarterly,4,3.75,1168,1,1.0,Medium,-1.5179138922722761,0.05884991739818794,Low,Silver
1674,21,Male,Blouse,Clothing,62,Hawaii,M,Violet,Fall,3.4,No,Next Day Air,Yes,49,Venmo,Bi-Weekly,26,1.8846153846153846,3100,1,1.0,Medium,2.1442678673851487,-0.9972680252757804,High,Platinum
1675,35,Male,Coat,Outerwear,56,Alaska,M,Peach,Winter,3.2,No,Free Shipping,Yes,10,Debit Card,Fortnightly,26,0.38461538461538464,616,1,1.0,Medium,-0.5552311360385197,-1.6760420289253828,Low,Bronze
1676,35,Male,Pants,Clothing,90,Colorado,M,Beige,Spring,4.7,No,Next Day Air,Yes,21,Credit Card,Annually,1,10.0,1980,1,1.0,High,-1.2810753131100157,2.9804993460204496,Low,Gold
1677,27,Male,Sunglasses,Accessories,44,West Virginia,M,Cyan,Winter,3.1,No,Next Day Air,Yes,34,Bank Transfer,Weekly,52,0.6538461538461539,1540,1,1.0,Medium,2.652730005073139,-1.7446528710020899,High,Gold
1678,65,Male,Jeans,Clothing,35,Oregon,L,Silver,Summer,3.3,No,Next Day Air,No,41,Debit Card,Weekly,52,0.7884615384615384,1470,0,0.4,Medium,3.137255467226105,-0.42861674173201036,High,Gold
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,30,Venmo,Fortnightly,26,1.1538461538461537,2201,0,0.4,High,0.8291273272556693,1.7705032588962077,High,Gold
1680,60,Male,Dress,Clothing,52,Massachusetts,S,Black,Fall,4.5,No,Next Day Air,No,24,Debit Card,Bi-Weekly,26,0.9230769230769231,1300,0,0.4,High,0.41381978826741256,1.2887855887718027,Medium,Silver
1681,61,Male,Shoes,Footwear,37,Louisiana,M,Olive,Summer,3.4,No,Store Pickup,No,6,Credit Card,Annually,1,6.0,259,0,0.4,Medium,-2.3193441605806573,1.0960545820089795,Low,Bronze
1682,24,Male,Sneakers,Footwear,95,Virginia,L,Green,Winter,3.7,No,2-Day Shipping,No,14,Credit Card,Bi-Weekly,26,0.5384615384615384,1425,0,0.4,Medium,-0.2783594433796819,0.06551294486100723,Medium,Gold
1683,65,Male,Socks,Clothing,97,New York,M,Yellow,Fall,4.9,No,2-Day Shipping,No,37,Credit Card,Bi-Weekly,26,1.4230769230769231,3686,0,0.4,High,1.3136527894086354,1.9821656570662485,High,Platinum
1684,23,Male,Coat,Outerwear,57,Arkansas,S,Lavender,Spring,3.5,No,Next Day Air,No,37,Venmo,Quarterly,4,9.25,2166,0,0.4,Medium,0.004880417351331601,2.099609522838542,Medium,Gold
1685,30,Male,Shirt,Clothing,93,New Mexico,M,Indigo,Spring,4.6,No,Standard,No,28,PayPal,Weekly,52,0.5384615384615384,2697,0,0.4,High,2.2374224660848823,1.3267425259713659,High,Platinum
1686,33,Male,Blouse,Clothing,48,Minnesota,M,Pink,Winter,4.6,No,Standard,No,43,PayPal,Bi-Weekly,26,1.6538461538461537,2112,0,0.4,High,1.7289603283968922,1.6230636064504131,High,Gold
1687,22,Male,Gloves,Accessories,75,Illinois,L,Red,Fall,4.2,No,Store Pickup,No,25,Cash,Annually,1,10.0,1950,0,0.4,High,-1.0042036204511777,3.279816245403583,Low,Gold
1688,67,Male,Skirt,Clothing,70,Georgia,S,Magenta,Winter,3.7,No,Free Shipping,No,4,PayPal,Annually,1,4.0,350,0,0.4,Medium,-2.457780006910076,0.9851300911752913,Low,Bronze
1689,28,Male,Handbag,Accessories,26,Mississippi,S,Peach,Winter,3.0,No,Next Day Air,No,13,Venmo,Fortnightly,26,0.5,364,0,0.4,Low,-0.3475773665443914,-0.9256613642949869,Medium,Bronze
1690,32,Male,Shirt,Clothing,73,North Carolina,L,Turquoise,Winter,4.6,No,Store Pickup,No,32,Bank Transfer,Monthly,12,2.6666666666666665,2409,0,0.4,High,0.13470802773044027,1.892136771483111,Medium,Platinum
1691,40,Male,Coat,Outerwear,30,Nevada,M,Black,Summer,3.2,No,Free Shipping,No,1,Cash,Annually,1,1.0,60,0,0.4,Medium,-2.6654337764042046,-0.5125545362472881,Low,Bronze
1692,64,Male,Shoes,Footwear,61,Connecticut,L,Blue,Summer,3.5,No,Next Day Air,No,4,Cash,Annually,1,4.0,305,0,0.4,Medium,-2.457780006910076,0.7048568509285444,Low,Bronze
1693,56,Male,Handbag,Accessories,75,Utah,M,Beige,Winter,2.6,No,Standard,No,33,Cash,Bi-Weekly,26,1.2692307692307692,2550,0,0.4,Low,1.0367810967497975,-1.2818484789408613,High,Platinum
1694,63,Male,Jacket,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,No,Standard,No,45,Bank Transfer,Fortnightly,26,1.7307692307692308,4048,0,0.4,High,1.867396174726311,2.063909403405296,High,Platinum
1695,20,Male,Shirt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,Express,No,20,Debit Card,Fortnightly,26,0.7692307692307693,1407,0,0.4,Low,0.1369480956085748,-1.2745454466184398,Medium,Gold
1696,54,Male,Hat,Accessories,95,Nebraska,S,Yellow,Fall,4.7,No,2-Day Shipping,No,1,PayPal,Fortnightly,26,0.038461538461538464,190,0,0.4,High,-1.1781924445209047,1.3340455582937878,Low,Bronze
1697,31,Male,Sunglasses,Accessories,69,West Virginia,S,Turquoise,Spring,4.0,No,Free Shipping,No,7,Credit Card,Bi-Weekly,26,0.2692307692307692,552,0,0.4,Medium,-0.762884905532648,0.41439702718446036,Low,Bronze
1698,36,Male,Shirt,Clothing,87,South Carolina,L,Lavender,Fall,3.5,No,Next Day Air,No,48,Credit Card,Quarterly,4,10.0,4263,0,0.4,Medium,0.7662775721631356,2.2988599045399702,Medium,Platinum
1699,25,Male,Belt,Accessories,41,Iowa,XL,Turquoise,Winter,4.8,No,Standard,No,46,Bank Transfer,Quarterly,4,10.0,1927,0,0.4,High,0.6278417258337166,4.120635966143823,Medium,Gold
1700,20,Male,Sweater,Clothing,67,North Dakota,L,Teal,Spring,4.0,No,Free Shipping,No,34,Debit Card,Annually,1,10.0,2345,0,0.4,Medium,-0.38124231196879266,2.9995430051568364,Medium,Platinum
1701,62,Male,Hoodie,Clothing,70,West Virginia,L,Black,Fall,4.1,No,Express,No,36,Bank Transfer,Monthly,12,3.0,2590,0,0.4,High,0.4115797203892781,1.2800093960668795,Medium,Platinum
1702,69,Male,Handbag,Accessories,41,Mississippi,XL,Blue,Winter,3.8,No,Next Day Air,No,44,Debit Card,Quarterly,4,10.0,1845,0,0.4,Medium,0.4894058795042977,2.7192697649100896,Medium,Gold
1703,54,Male,Jeans,Clothing,83,Alabama,XL,Yellow,Summer,5.0,No,Express,No,48,Bank Transfer,Weekly,52,0.9230769230769231,4067,0,0.4,High,3.6217809293790713,1.989468689388669,High,Platinum
1704,39,Male,Backpack,Accessories,22,California,M,Black,Spring,4.0,No,Next Day Air,No,12,Bank Transfer,Annually,1,10.0,286,0,0.4,Medium,-1.9040366215924007,2.9995430051568364,Low,Bronze
1705,56,Male,Sneakers,Footwear,20,Idaho,M,Lavender,Summer,3.9,No,Store Pickup,No,19,Cash,Quarterly,4,4.75,400,0,0.4,Medium,-1.2410421996134384,1.4646537131234656,Low,Bronze
1706,39,Male,Jewelry,Accessories,29,South Dakota,L,Cyan,Summer,3.4,No,2-Day Shipping,No,49,Venmo,Bi-Weekly,26,1.8846153846153846,1450,0,0.4,Medium,2.1442678673851487,0.002731974724219599,High,Gold
1707,37,Male,Sunglasses,Accessories,87,North Dakota,M,Brown,Spring,3.0,No,Standard,No,25,Venmo,Fortnightly,26,0.9615384615384616,2262,0,0.4,Low,0.48303771143212204,-0.8030457447864157,Medium,Gold
1708,25,Male,Shorts,Clothing,81,Nevada,L,Maroon,Fall,4.9,No,2-Day Shipping,No,25,Cash,Bi-Weekly,26,0.9615384615384616,2106,0,0.4,High,0.48303771143212204,1.8595500375576774,Medium,Gold
1709,35,Male,Boots,Footwear,58,Florida,L,Cyan,Spring,3.2,No,Express,No,1,Credit Card,Quarterly,4,0.25,116,0,0.4,Medium,-2.4869648165782086,-0.711804917948716,Low,Bronze
1710,45,Male,Skirt,Clothing,83,Indiana,M,Pink,Winter,3.8,No,Standard,No,19,Bank Transfer,Annually,1,10.0,1660,0,0.4,Medium,-1.4195111594394345,2.7192697649100896,Low,Gold
1711,19,Male,Pants,Clothing,59,Arkansas,XL,Orange,Fall,3.8,No,Store Pickup,No,7,Credit Card,Quarterly,4,1.75,472,0,0.4,Medium,-2.071657277589952,0.5275155661943794,Low,Bronze
1712,21,Male,T-shirt,Clothing,93,North Carolina,M,Lavender,Spring,4.7,No,Express,No,19,Credit Card,Monthly,12,1.5833333333333333,1860,0,0.4,High,-0.7651249734107826,1.744467284704422,Low,Gold
1713,65,Male,T-shirt,Clothing,87,Illinois,S,Beige,Fall,3.8,No,2-Day Shipping,No,9,Cash,Fortnightly,26,0.34615384615384615,870,0,0.4,Medium,-0.6244490592032291,0.1545597235224755,Low,Silver
1714,49,Male,Jacket,Outerwear,22,Missouri,M,Pink,Winter,4.6,No,Free Shipping,No,37,PayPal,Quarterly,4,9.25,836,0,0.4,High,0.004880417351331601,3.6411123441956477,Medium,Silver
1715,30,Male,Jeans,Clothing,71,South Dakota,S,Charcoal,Summer,4.4,No,Standard,No,15,Cash,Monthly,12,1.25,1136,0,0.4,High,-1.0419966660696203,1.2355016991336678,Low,Silver
1716,23,Male,Dress,Clothing,69,Idaho,XL,Gray,Spring,3.4,No,2-Day Shipping,No,30,PayPal,Bi-Weekly,26,1.1538461538461537,2139,0,0.4,Medium,0.8291273272556693,-0.19140942283101814,High,Gold
1717,69,Male,Blouse,Clothing,47,Connecticut,M,Cyan,Winter,4.7,No,Standard,No,30,Cash,Quarterly,4,7.5,1457,0,0.4,High,-0.4796450448016345,3.316331407015689,Medium,Gold
1718,29,Male,Hoodie,Clothing,50,Hawaii,L,Orange,Summer,2.9,No,Express,No,16,Debit Card,Bi-Weekly,26,0.6153846153846154,850,0,0.4,Low,-0.13992359705026303,-1.0351440795412175,Medium,Silver
1719,54,Male,T-shirt,Clothing,96,Maryland,L,Pink,Winter,3.4,No,2-Day Shipping,No,14,PayPal,Quarterly,4,3.5,1440,0,0.4,Medium,-1.5871318154369858,0.43188664300421886,Low,Gold
1720,45,Male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,Free Shipping,No,8,Venmo,Quarterly,4,2.0,351,0,0.4,Medium,-2.0024393544252423,-0.24688736064538386,Low,Bronze
1721,25,Male,Shorts,Clothing,84,Massachusetts,S,Beige,Winter,2.8,No,Express,No,40,Debit Card,Bi-Weekly,26,1.5384615384615385,3444,0,0.4,Low,1.5213065589027637,-0.9300494606474485,High,Platinum
1722,34,Male,Jewelry,Accessories,28,Delaware,S,Magenta,Spring,4.3,No,Free Shipping,No,24,Credit Card,Monthly,12,2.0,700,0,0.4,High,-0.4190353575872353,1.294615460711722,Medium,Silver
1723,46,Male,T-shirt,Clothing,51,Massachusetts,L,Violet,Summer,3.3,No,Standard,No,14,Cash,Fortnightly,26,0.5384615384615384,765,0,0.4,Medium,-0.2783594433796819,-0.4950335356324864,Medium,Silver
1724,70,Male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Standard,No,39,PayPal,Annually,1,10.0,800,0,0.4,Medium,-0.03515269614524541,2.018586664293223,Medium,Silver
1725,42,Male,Shoes,Footwear,72,Delaware,S,Teal,Winter,3.3,No,Free Shipping,No,21,PayPal,Weekly,52,0.40384615384615385,1584,0,0.4,Medium,1.752897003931916,-0.5307964246558197,High,Gold
1726,45,Male,Sunglasses,Accessories,33,Massachusetts,M,Indigo,Spring,3.0,No,Next Day Air,No,32,Venmo,Quarterly,4,8.0,1089,0,0.4,Low,-0.34120919847221565,1.0668424527192948,Medium,Silver
1727,57,Male,Coat,Outerwear,28,Indiana,S,Olive,Summer,2.8,No,Express,No,45,Debit Card,Weekly,52,0.8653846153846154,1288,0,0.4,Low,3.4141271598849428,-1.1088639057641148,High,Silver
1728,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4.0,No,Express,No,19,PayPal,Monthly,12,1.5833333333333333,1060,0,0.4,Medium,-0.7651249734107826,0.7635109438408088,Low,Silver
1729,23,Male,Jeans,Clothing,48,Wyoming,L,Black,Fall,4.3,No,Express,No,1,Debit Card,Quarterly,4,0.25,96,0,0.4,High,-2.4869648165782086,0.8296979034083896,Low,Bronze
1730,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,12,Venmo,Fortnightly,26,0.46153846153846156,273,0,0.4,Medium,-0.41679528970910085,0.1852136283996183,Medium,Bronze
1731,23,Male,Shirt,Clothing,22,Alabama,S,Silver,Fall,4.2,No,Free Shipping,No,26,Credit Card,Weekly,52,0.5,594,0,0.4,High,2.0989866197554634,0.7559780771854928,High,Bronze
1732,21,Male,Backpack,Accessories,87,Idaho,M,Gray,Fall,3.1,No,Next Day Air,No,12,Cash,Monthly,12,1.0,1131,0,0.4,Medium,-1.2496504355637488,-0.6526911563706614,Low,Silver
1733,45,Male,Belt,Accessories,50,Rhode Island,S,Charcoal,Winter,2.6,No,Free Shipping,No,36,Cash,Quarterly,4,9.0,1850,0,0.4,Low,-0.06433750581337783,0.771963147827706,Medium,Gold
1734,67,Male,Blouse,Clothing,85,New York,L,Black,Summer,3.4,No,Express,No,22,Credit Card,Annually,1,10.0,1955,0,0.4,Medium,-1.211857389945306,2.1587232844165967,Low,Gold
1735,31,Male,Jeans,Clothing,98,Missouri,L,Brown,Spring,3.1,No,Next Day Air,No,16,PayPal,Quarterly,4,4.0,1666,0,0.4,Medium,-1.448695969107567,0.14431037043505135,Low,Gold
1736,58,Male,Dress,Clothing,34,Texas,M,Purple,Winter,3.6,No,Express,No,31,Venmo,Annually,1,10.0,1088,0,0.4,Medium,-0.588896081462921,2.4389965246633434,Low,Silver
1737,57,Male,Shorts,Clothing,61,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,43,Cash,Quarterly,4,10.0,2684,0,0.4,Low,0.4201879563395883,1.0376303234296105,Medium,Platinum
1738,42,Male,Jewelry,Accessories,98,Ohio,L,Gray,Summer,4.2,No,Store Pickup,No,50,Venmo,Bi-Weekly,26,1.9230769230769231,4998,0,0.4,High,2.2134857905498584,1.1340429040035873,High,Platinum
1739,60,Male,Handbag,Accessories,61,Tennessee,M,Green,Spring,2.9,No,2-Day Shipping,No,37,Credit Card,Weekly,52,0.7115384615384616,2318,0,0.4,Low,2.8603837745672673,-1.009599158810265,High,Platinum
1740,21,Male,Jewelry,Accessories,98,Minnesota,L,Silver,Winter,4.2,No,Express,No,23,Cash,Weekly,52,0.4423076923076923,2352,0,0.4,High,1.891332850261335,0.7406511247469214,High,Platinum
1741,69,Male,Pants,Clothing,21,Wisconsin,L,Charcoal,Fall,3.3,No,Next Day Air,No,10,Bank Transfer,Quarterly,4,2.5,231,0,0.4,Medium,-1.8640035080958235,0.026082847278941168,Low,Bronze
1742,41,Male,Pants,Clothing,51,Delaware,XL,Teal,Winter,3.6,No,Next Day Air,No,20,Bank Transfer,Monthly,12,1.6666666666666667,1071,0,0.4,Medium,-0.6959070502460731,0.22510339464747453,Low,Silver
1743,51,Male,Sandals,Footwear,80,Kansas,XL,White,Spring,4.3,No,Express,No,18,Venmo,Quarterly,4,4.5,1520,0,0.4,High,-1.310260122778148,1.9587833997164825,Low,Gold
1744,23,Male,Skirt,Clothing,72,Missouri,XL,Brown,Winter,3.3,No,Standard,No,3,Bank Transfer,Weekly,52,0.057692307692307696,288,0,0.4,Medium,0.5069743869671459,-0.6227581392872481,Medium,Bronze
1745,57,Male,Sunglasses,Accessories,63,Michigan,L,Teal,Winter,3.0,No,Standard,No,23,PayPal,Weekly,52,0.4423076923076923,1512,0,0.4,Low,1.891332850261335,-0.9409883167335584,High,Gold
1746,40,Male,Skirt,Clothing,27,West Virginia,L,Red,Winter,3.6,No,Store Pickup,No,27,Cash,Weekly,52,0.5192307692307693,756,0,0.4,Medium,2.1682045429201726,-0.07973265940855656,High,Silver
1747,65,Male,Handbag,Accessories,44,Alabama,L,Brown,Summer,3.1,No,Store Pickup,No,44,Bank Transfer,Fortnightly,26,1.6923076923076923,1980,0,0.4,Medium,1.7981782515616014,-0.46876772710780457,High,Gold
1748,61,Male,Coat,Outerwear,23,New Hampshire,M,Yellow,Winter,2.9,No,Express,No,41,Venmo,Quarterly,4,10.0,966,0,0.4,Low,0.2817521100101694,1.45804018379973,Medium,Silver
1749,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,41,Bank Transfer,Annually,1,10.0,3906,0,0.4,Medium,0.10328315018417344,2.859406385033463,Medium,Platinum
1750,43,Male,Hoodie,Clothing,70,Wyoming,L,Pink,Fall,3.2,No,2-Day Shipping,No,36,Debit Card,Quarterly,4,9.0,2590,0,0.4,Medium,-0.06433750581337783,1.612782868567946,Medium,Platinum
1751,31,Male,Sunglasses,Accessories,85,Missouri,M,White,Fall,3.1,No,Express,No,38,Venmo,Quarterly,4,9.5,3315,0,0.4,Medium,0.07409834051604103,1.6054798362455247,Medium,Platinum
1752,57,Male,Sweater,Clothing,40,Ohio,M,Silver,Winter,3.2,No,2-Day Shipping,No,34,Cash,Annually,1,10.0,1400,0,0.4,Medium,-0.38124231196879266,1.8784500441698504,Medium,Gold
1753,34,Male,Boots,Footwear,29,South Dakota,L,Blue,Winter,3.3,No,Store Pickup,No,14,Venmo,Quarterly,4,3.5,435,0,0.4,Medium,-1.5871318154369858,0.2917500228808455,Low,Bronze
1754,25,Male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,23,Credit Card,Fortnightly,26,0.8846153846153846,648,0,0.4,High,0.34460186510270313,1.6989774808495413,Medium,Bronze
1755,66,Male,Dress,Clothing,93,Massachusetts,S,Beige,Fall,3.8,No,2-Day Shipping,No,18,Credit Card,Fortnightly,26,0.6923076923076923,1767,0,0.4,Medium,-0.001487750720844172,0.24652143815390382,Medium,Gold
1756,56,Male,Belt,Accessories,20,Delaware,XL,Charcoal,Spring,4.6,No,Next Day Air,No,45,Cash,Monthly,12,3.75,920,0,0.4,High,1.034541028871663,2.179942878385174,High,Silver
1757,49,Male,Jewelry,Accessories,55,New Hampshire,S,Cyan,Fall,2.8,No,Free Shipping,No,14,Bank Transfer,Weekly,52,0.2692307692307692,825,0,0.4,Low,1.2683715417789498,-1.2672424142960192,High,Silver
1758,19,Male,Dress,Clothing,94,Michigan,L,Yellow,Fall,3.6,No,Standard,No,48,Debit Card,Annually,1,10.0,4606,0,0.4,Medium,0.5878086123371397,2.4389965246633434,Medium,Platinum
1759,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,17,Venmo,Bi-Weekly,26,0.6538461538461539,1008,0,0.4,High,-0.0707056738855536,0.9369865704783893,Medium,Silver
1760,68,Male,Sweater,Clothing,58,Louisiana,L,Green,Spring,4.0,No,Next Day Air,No,1,PayPal,Weekly,52,0.019230769230769232,116,0,0.4,Medium,0.36853854063772706,0.3479802332839841,Medium,Bronze
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,39,PayPal,Weekly,52,0.75,1760,0,0.4,Medium,2.998819620896686,-0.15856146977764451,High,Gold
1762,21,Male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,24,Cash,Weekly,52,0.46153846153846156,2375,0,0.4,High,1.9605507734260443,1.7267164497567253,High,Platinum
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,41,Bank Transfer,Fortnightly,26,1.5769230769230769,1764,0,0.4,Medium,1.5905244820674733,-0.4994216319849474,High,Gold
1764,37,Male,Jewelry,Accessories,93,Vermont,M,Lavender,Winter,3.9,No,Store Pickup,No,28,PayPal,Annually,1,10.0,2697,0,0.4,Medium,-0.7965498509570494,2.859406385033463,Low,Platinum
1765,61,Male,Dress,Clothing,56,Delaware,M,Charcoal,Summer,3.0,No,Store Pickup,No,34,Venmo,Quarterly,4,8.5,1960,0,0.4,Low,-0.20277335214279668,1.199676040520247,Medium,Gold
1766,68,Male,Hoodie,Clothing,88,New Mexico,M,Orange,Spring,4.1,No,2-Day Shipping,No,41,Venmo,Quarterly,4,10.0,3696,0,0.4,High,0.2817521100101694,3.139679625280209,Medium,Platinum
1767,60,Male,Sweater,Clothing,54,Alaska,S,Cyan,Winter,4.3,No,2-Day Shipping,No,27,Cash,Bi-Weekly,26,1.0384615384615385,1512,0,0.4,High,0.6214735577615409,1.0391662534021986,Medium,Gold
1768,69,Male,Jewelry,Accessories,89,Minnesota,L,Lavender,Fall,3.8,No,2-Day Shipping,No,46,Debit Card,Fortnightly,26,1.7692307692307692,4183,0,0.4,Medium,1.9366140978910202,0.5326245503405699,High,Platinum
1769,25,Male,Sandals,Footwear,45,Nebraska,M,Indigo,Summer,3.9,No,2-Day Shipping,No,2,PayPal,Quarterly,4,0.5,135,0,0.4,Medium,-2.417746893413499,0.3355682168153725,Low,Bronze
1770,32,Male,Socks,Clothing,75,Alaska,L,Brown,Winter,4.3,No,Free Shipping,No,45,Cash,Monthly,12,3.75,3450,0,0.4,High,1.034541028871663,1.7595330180150546,High,Platinum
1771,53,Male,Backpack,Accessories,22,Michigan,M,Pink,Fall,4.3,No,Express,No,34,Bank Transfer,Weekly,52,0.6538461538461539,770,0,0.4,High,2.652730005073139,0.9369865704783893,High,Silver
1772,46,Male,Shirt,Clothing,82,Indiana,XL,Turquoise,Fall,4.7,No,Store Pickup,No,9,Credit Card,Annually,1,9.0,820,0,0.4,High,-2.111690391086529,3.7148321704185454,Low,Silver
1773,58,Male,Shoes,Footwear,34,Hawaii,M,Gold,Summer,3.1,No,2-Day Shipping,No,1,Bank Transfer,Annually,1,1.0,68,0,0.4,Medium,-2.6654337764042046,-0.6526911563706614,Low,Bronze
1774,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,17,PayPal,Annually,1,10.0,1656,0,0.4,Low,-1.5579470057688534,1.177766943552984,Low,Gold
1775,46,Male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Express,No,6,PayPal,Weekly,52,0.11538461538461539,546,0,0.4,Medium,0.7146281564612744,-0.04688470635518294,Medium,Bronze
